# Tiempos de ejecución con 4 hilos
# Medición\tTiempo(segundos)
1	0.552281
2	0.531371
3	0.580977
4	0.532680
5	0.536136
6	0.537184
7	0.529407
8	0.534418
9	0.564143
10	0.537879
11	0.517547
12	0.559974
13	0.579419
14	0.518960
15	0.572614
16	0.533036
17	0.564779
18	0.584082
19	0.528580
20	0.554780
21	0.541309
22	0.519785
23	0.525243
24	0.554593
25	0.556808
26	0.539385
27	0.540612
28	0.512093
29	0.564184
30	0.529711
