# Tiempos de ejecución con 2 hilos
# Medición\tTiempo(segundos)
1	1.014348
2	1.022354
3	0.983176
4	0.989242
5	1.060103
6	1.084223
7	1.036086
8	0.981305
9	1.057159
10	0.990842
11	1.081410
12	1.015441
13	1.040507
14	1.050710
15	0.992785
16	1.005215
17	1.003694
18	1.031169
19	1.084798
20	0.976347
21	1.037005
22	1.056068
23	1.078463
24	1.009866
25	1.048995
26	1.034654
27	1.074358
28	1.025940
29	1.042964
30	1.065334
